Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,Condition,SessionDate,originalFile,LeftTemperature,RightTemperature
98,0,1264.108,0,5,0,100,901,9.0,6,1264.872,0,736179.444087,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
99,0,1273.474,0,4,-30,100,601,0.0,4,1274.245,1,736179.444195,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
100,0,1280.533,0,8,90,100,801,9.0,8,1281.188,1,736179.444277,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
101,0,1287.728,0,3,-60,100,551,4.5,3,1288.545,1,736179.44436,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
102,0,1295.388,0,2,-90,100,851,0.0,2,1296.216,1,736179.444448,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
103,0,1304.031,0,2,-90,100,751,9.0,3,1304.922,0,736179.44455,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
104,0,1313.575,0,8,90,100,501,0.0,7,1314.425,0,736179.444659,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
105,0,1335.652,0,3,-60,100,901,9.0,4,1336.45,0,736179.444915,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
106,0,1344.824,0,7,60,100,701,4.5,5,1345.879,0,736179.445023,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
107,0,1365.059,0,6,30,100,951,9.0,7,1366.205,0,736179.445258,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
108,0,1392.723,0,4,-30,100,651,4.5,3,1393.675,0,736179.445576,Aud,Control,2015-08-03 10:18:00,3_8_2015 level5_100_cooling_control 10_18 log,37.0,37.0
1,0,229.113,0,2,-90,250,551,9.0,2,232.923,1,736139.342653,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
2,0,247.198,0,5,0,250,951,0.0,7,248.315,0,736139.34283,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
3,0,260.742,0,8,90,250,901,9.0,8,261.483,1,736139.342984,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
4,0,264.758,0,6,30,250,801,0.0,8,265.919,0,736139.343034,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
5,0,285.994,0,8,90,250,1001,4.5,8,286.631,1,736139.343276,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
6,0,320.21,0,2,-90,250,651,0.0,2,322.241,1,736139.343686,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
7,0,333.31,0,6,30,250,751,4.5,8,334.082,0,736139.343823,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
8,0,343.079,0,6,30,250,851,9.0,8,343.967,0,736139.343938,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
9,0,358.307,1,7,60,250,701,0.0,8,359.14,0,736139.344112,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
10,0,386.249,0,7,60,250,501,4.5,8,387.36,0,736139.34444,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
11,0,399.781,0,3,-60,250,701,9.0,3,400.84,1,736139.344596,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
12,0,405.447,0,5,0,250,1001,4.5,4,407.182,0,736139.344669,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
13,0,415.701,0,4,-30,250,601,4.5,4,417.2,1,736139.344785,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
14,0,419.429,0,3,-60,250,851,9.0,2,420.236,0,736139.34482,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
15,0,432.353,0,4,-30,250,901,0.0,2,433.271,0,736139.344971,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
16,0,452.396,0,8,90,250,501,4.5,8,453.212,1,736139.345202,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
17,0,501.146,0,5,0,250,751,0.0,8,502.164,0,736139.345769,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
18,0,511.288,0,8,90,250,801,4.5,8,512.119,1,736139.345884,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
19,0,519.047,0,7,60,250,651,4.5,8,520.022,0,736139.345976,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
20,0,531.783,0,5,0,250,551,9.0,2,532.722,0,736139.346122,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
21,0,547.065,0,7,60,250,501,4.5,8,548.061,0,736139.3463,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
22,0,571.208,0,6,30,250,801,0.0,2,572.172,0,736139.346578,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
23,0,589.515,0,7,60,250,701,9.0,8,590.299,0,736139.346788,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
24,0,600.657,0,4,-30,250,601,4.5,7,604.804,0,736139.346956,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
25,0,656.734,0,2,-90,250,951,9.0,2,657.712,1,736139.347569,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
26,0,682.919,0,8,90,250,651,0.0,8,683.733,1,736139.34787,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
27,0,697.32,0,8,90,250,551,9.0,8,698.193,1,736139.348037,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
28,0,714.807,0,8,90,250,1001,0.0,8,715.386,1,736139.348239,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
29,0,735.236,0,5,0,250,751,4.5,8,735.939,0,736139.348475,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
30,0,746.753,0,2,-90,250,851,9.0,2,747.51,1,736139.348609,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
31,0,757.6,0,7,60,250,851,9.0,8,758.666,0,736139.348737,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
32,0,774.238,0,5,0,250,951,4.5,2,774.979,0,736139.348927,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
33,0,791.339,0,3,-60,250,551,4.5,2,792.172,0,736139.349125,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
34,0,816.61,0,6,30,250,651,0.0,7,817.706,0,736139.34942,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
35,0,830.788,0,6,30,250,901,0.0,8,831.361,0,736139.349582,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
36,0,850.502,0,8,90,250,701,9.0,8,851.458,1,736139.349811,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
37,0,864.329,1,4,-30,250,1001,4.5,3,865.129,0,736139.349969,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
38,0,885.459,0,7,60,250,501,0.0,8,886.084,0,736139.350213,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
39,0,898.805,0,3,-60,250,601,0.0,8,899.871,0,736139.350371,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
40,0,911.512,0,7,60,250,751,9.0,7,912.518,1,736139.350518,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
41,0,923.999,0,5,0,250,551,9.0,2,925.391,0,736139.350667,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
42,0,939.043,0,6,30,250,601,4.5,5,940.085,0,736139.350837,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
43,0,954.995,0,5,0,250,801,9.0,3,955.77,0,736139.351019,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
44,0,965.476,0,6,30,250,901,0.0,8,966.331,0,736139.351141,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
45,0,981.103,0,2,-90,250,651,9.0,2,981.842,1,736139.351321,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
46,0,990.703,0,8,90,250,851,0.0,8,991.573,1,736139.351432,Aud,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
47,0,1002.227,0,6,30,250,701,9.0,8,1003.174,0,736139.351566,Vis,Control,2015-06-24 08:09:00,24_6_2015 level5_250_cooling_control 8_9 log,37.0,37.0
1,0,1181.294,0,8,90,250,751,4.5,8,1182.255,1,736133.712611,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,10.0,9.0
2,0,1191.79,0,8,90,250,901,0.0,8,1192.534,1,736133.712731,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,10.0,9.0
3,0,1215.425,0,5,0,250,501,4.5,8,1216.98,0,736133.713013,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,9.0
4,0,1231.852,0,5,0,250,701,9.0,8,1233.244,0,736133.713201,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
5,0,1241.454,0,3,-60,250,601,4.5,3,1242.45,1,736133.713309,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
6,0,1249.654,0,7,60,250,951,0.0,8,1250.335,0,736133.713401,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
7,0,1264.456,0,3,-60,250,651,0.0,2,1265.311,0,736133.713573,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
8,0,1277.183,0,6,30,250,551,4.5,7,1278.492,0,736133.713725,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
9,0,1285.621,0,4,-30,250,851,0.0,4,1286.998,1,736133.713823,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
10,0,1298.481,0,8,90,250,801,4.5,8,1299.613,1,736133.713969,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
11,0,1307.803,0,4,-30,250,851,4.5,3,1308.705,0,736133.714075,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
12,0,1315.392,0,3,-60,250,601,9.0,3,1316.122,1,736133.714162,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
13,0,1323.349,0,7,60,250,1001,9.0,8,1324.153,0,736133.714253,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
14,0,1336.591,0,6,30,250,701,0.0,7,1337.72,0,736133.71441,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
15,0,1349.168,0,2,-90,250,901,4.5,2,1350.037,1,736133.714553,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
16,0,1367.356,0,7,60,250,801,9.0,7,1368.431,1,736133.714766,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
17,0,1372.362,0,6,30,250,751,9.0,8,1373.389,0,736133.714824,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
18,0,1379.901,0,5,0,250,651,0.0,3,1381.292,0,736133.714915,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
19,0,1388.971,0,2,-90,250,551,0.0,2,1389.832,1,736133.715014,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,8.0
20,0,1400.577,0,5,0,250,501,9.0,8,1401.797,0,736133.715152,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
21,0,1419.384,0,4,-30,250,951,9.0,4,1420.31,1,736133.715366,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
22,0,1430.702,0,2,-90,250,901,0.0,2,1431.604,1,736133.715498,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
23,0,1442.71,0,8,90,250,701,9.0,8,1443.776,1,736133.715638,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
24,0,1453.162,0,7,60,250,501,0.0,8,1453.934,0,736133.715756,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
25,0,1463.895,0,3,-60,250,601,9.0,3,1464.725,1,736133.715881,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
26,0,1473.585,0,2,-90,250,1001,0.0,3,1474.201,0,736133.715993,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
27,0,1479.558,0,4,-30,250,551,0.0,4,1481.091,1,736133.71607,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
28,0,1491.977,0,6,30,250,751,4.5,4,1493.763,0,736133.716217,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
29,0,1499.587,0,7,60,250,851,9.0,8,1500.359,0,736133.716294,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
30,0,1506.638,0,5,0,250,651,4.5,4,1507.617,0,736133.716377,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
31,0,1516.251,0,2,-90,250,1001,9.0,3,1517.234,0,736133.716488,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
32,0,1529.914,0,5,0,250,651,0.0,6,1530.992,0,736133.716648,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
33,0,1534.502,0,6,30,250,551,4.5,7,1535.411,0,736133.716698,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
34,0,1543.229,1,2,-90,250,501,9.0,3,1544.156,0,736133.716799,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
35,0,1550.065,0,3,-60,250,951,0.0,4,1551.252,0,736133.716883,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
36,0,1554.546,0,8,90,250,701,4.5,8,1555.254,1,736133.71693,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
37,0,1562.881,0,4,-30,250,801,9.0,4,1563.991,1,736133.717029,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
38,0,1571.29,0,8,90,250,851,4.5,8,1572.498,1,736133.717128,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
39,0,1581.243,0,6,30,250,901,9.0,8,1581.791,0,736133.717239,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
40,0,1589.87,0,5,0,250,751,4.5,4,1591.053,0,736133.717343,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
41,0,1597.357,0,2,-90,250,801,4.5,3,1598.084,0,736133.717425,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
42,0,1629.645,0,4,-30,250,751,0.0,3,1634.721,0,736133.717848,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
43,0,1641.76,0,2,-90,250,701,0.0,8,1642.94,0,736133.717943,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
44,0,1661.084,0,5,0,250,951,9.0,7,1662.082,0,736133.718165,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
45,0,1676.341,0,3,-60,250,851,9.0,3,1677.158,1,736133.718339,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
46,0,1688.163,0,8,90,250,651,0.0,8,1689.221,1,736133.718479,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
47,0,1696.88,0,3,-60,250,601,9.0,3,1697.632,1,736133.718577,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
48,0,1709.393,0,6,30,250,551,0.0,3,1710.937,0,736133.71873,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
49,0,1719.381,0,7,60,250,501,9.0,7,1720.493,1,736133.718841,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
50,0,1724.075,0,7,60,250,1001,4.5,8,1725.069,0,736133.718894,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
51,0,1732.933,1,4,-30,250,551,0.0,4,1733.811,1,736133.718995,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
52,0,1751.116,0,3,-60,250,851,9.0,3,1751.994,1,736133.719206,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,7.0
53,0,1760.043,0,4,-30,250,501,0.0,4,1760.995,1,736133.71931,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,7.0
54,0,1769.392,0,7,60,250,1001,9.0,8,1770.392,0,736133.719419,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,7.0
55,0,1777.137,0,8,90,250,751,0.0,8,1778.255,1,736133.71951,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,7.0
56,0,1786.965,0,6,30,250,601,9.0,8,1789.171,0,736133.719636,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
57,0,1795.528,0,6,30,250,951,4.5,4,1796.845,0,736133.719725,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
58,0,1802.438,0,2,-90,250,701,9.0,3,1803.802,0,736133.719805,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
59,0,1808.853,0,6,30,250,651,0.0,4,1811.179,0,736133.719891,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
60,0,1815.887,0,2,-90,250,801,9.0,2,1816.819,1,736133.719955,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
61,0,1824.849,0,3,-60,250,701,0.0,3,1825.736,1,736133.720059,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
62,0,1833.658,0,8,90,250,551,9.0,8,1834.609,1,736133.720161,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,9.0
63,0,1843.556,0,8,90,250,901,9.0,8,1845.154,1,736133.720283,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,9.0
64,0,1853.668,0,5,0,250,951,4.5,3,1854.593,0,736133.720393,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,9.0
65,0,1862.185,0,3,-60,250,651,9.0,3,1862.929,1,736133.72049,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,9.0
66,0,1870.556,0,7,60,250,851,0.0,8,1871.338,0,736133.720588,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
67,0,1877.782,1,4,-30,250,501,0.0,4,1878.686,1,736133.720672,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
68,0,1893.389,0,3,-60,250,601,9.0,3,1894.349,1,736133.720853,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
69,0,1907.574,0,7,60,250,751,4.5,8,1908.521,0,736133.721017,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
70,0,1919.616,0,8,90,250,801,0.0,8,1920.705,1,736133.721158,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
71,0,1927.645,0,6,30,250,601,9.0,6,1929.184,1,736133.721256,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
72,0,1931.485,0,4,-30,250,801,0.0,4,1932.658,1,736133.721297,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
73,0,1939.284,0,8,90,250,1001,4.5,8,1940.052,1,736133.721383,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
74,0,1947.449,0,5,0,250,651,0.0,3,1948.512,0,736133.72148,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
75,0,1956.309,0,5,0,250,551,0.0,4,1957.318,0,736133.721582,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
76,0,1964.239,0,7,60,250,701,9.0,7,1965.425,1,736133.721675,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
77,0,1967.826,0,5,0,250,901,9.0,3,1968.679,0,736133.721714,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
78,0,1974.957,1,4,-30,250,851,0.0,4,1976.035,1,736133.721798,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
79,0,1990.421,0,7,60,250,951,9.0,8,1991.164,0,736133.721974,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
80,0,2000.378,0,2,-90,250,501,4.5,2,2001.264,1,736133.72209,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
81,0,2011.224,0,2,-90,250,1001,4.5,2,2012.163,1,736133.722217,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
82,0,2024.343,0,4,-30,250,701,9.0,4,2025.329,1,736133.722369,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
83,0,2032.884,0,3,-60,250,651,0.0,3,2033.571,1,736133.722466,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
84,0,2041.566,0,6,30,250,551,4.5,3,2042.985,0,736133.722574,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
85,0,2050.971,0,6,30,250,951,0.0,4,2051.97,0,736133.722678,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
86,0,2059.22,0,4,-30,250,601,9.0,4,2060.234,1,736133.722773,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
87,0,2069.39,0,6,30,250,901,0.0,3,2072.304,0,736133.722913,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
88,0,2078.461,0,5,0,250,501,4.5,4,2079.641,0,736133.722998,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
89,0,2084.189,0,7,60,250,851,9.0,8,2085.193,0,736133.723062,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
90,0,2094.843,0,7,60,250,751,4.5,3,2107.245,0,736133.723318,Aud,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
91,0,2164.603,0,2,-90,250,701,9.0,3,2173.022,0,736133.724078,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
92,0,2180.394,0,5,0,250,901,0.0,3,2181.264,0,736133.724174,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,8.0,8.0
93,0,2286.138,0,7,60,250,551,0.0,-1,-1.0,0,736133.725561,Vis,Bilateral,2015-06-18 16:46:00,18_6_2015 level5_250_cooling 16_46 log,9.0,9.0
1,0,659.201,0,3,-60,250,901,0.0,3,659.949,1,736134.698364,Vis,Bilateral,2015-06-19 16:34:00,19_6_2015 level5_250_cooling 16_34 log,9.0,9.0
2,0,691.666,0,8,90,250,951,4.5,8,692.507,1,736134.69874,Aud,Bilateral,2015-06-19 16:34:00,19_6_2015 level5_250_cooling 16_34 log,8.0,8.0
