Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,Condition,SessionDate,originalFile,LeftTemperature,RightTemperature,fNum,ResponseAngle,Spkr_Rad,spkr_hemifield,resp_hemifield,LatCorrect,Error
1,0,1067.214,0,7,-60,250,901,0.0,7,1068.154,1,736148.67652,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,12.0,36.0,1311,-60,-1.0471975511965976,L,L,1,0
2,0,1084.179,0,4,30,250,601,4.5,4,1085.177,1,736148.676717,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,12.0,35.0,1311,30,0.5235987755982988,R,R,1,0
4,0,1100.888,0,6,-30,250,1001,0.0,6,1101.935,1,736148.676911,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,12.0,35.0,1311,-30,-0.5235987755982988,L,L,1,0
6,0,1121.612,0,7,-60,250,651,9.0,7,1122.504,1,736148.677149,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,12.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
14,0,1222.896,0,2,90,250,1001,9.0,3,1223.321,0,736148.678321,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,60,1.5707963267948966,R,R,1,30
16,0,1247.109,0,3,60,250,801,9.0,3,1247.787,1,736148.678601,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,60,1.0471975511965976,R,R,1,0
17,0,1254.473,1,4,30,250,851,0.0,4,1255.31,1,736148.678687,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,30,0.5235987755982988,R,R,1,0
19,0,1272.35,0,8,-90,250,601,4.5,7,1273.315,0,736148.678894,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-60,-1.5707963267948966,L,L,1,30
23,0,1311.415,0,5,0,250,901,9.0,7,1312.462,0,736148.679348,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-60,0.0,,L,0,60
24,0,1320.749,0,3,60,250,601,4.5,4,1323.072,0,736148.679471,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,30,1.0471975511965976,R,R,1,30
25,0,1334.503,0,6,-30,250,651,0.0,6,1335.346,1,736148.679613,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-30,-0.5235987755982988,L,L,1,0
26,0,1353.128,0,5,0,250,701,9.0,7,1354.726,0,736148.679837,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-60,0.0,,L,0,60
27,0,1365.084,0,8,-90,250,501,9.0,8,1365.825,1,736148.679967,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
29,0,1387.697,0,7,-60,250,1001,4.5,7,1392.001,1,736148.680268,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
32,0,1425.911,0,3,60,250,651,4.5,4,1426.746,0,736148.68067,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,30,1.0471975511965976,R,R,1,30
33,0,1434.722,0,2,90,250,801,9.0,6,1436.258,0,736148.68078,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-30,1.5707963267948966,R,L,0,120
35,0,1456.081,0,8,-90,250,901,9.0,8,1456.794,1,736148.68102,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
40,0,1510.567,0,4,30,250,701,9.0,4,1511.613,1,736148.681653,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,30,0.5235987755982988,R,R,1,0
41,0,1521.473,1,6,-30,250,701,0.0,6,1522.561,1,736148.681781,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-30,-0.5235987755982988,L,L,1,0
44,0,1564.387,0,5,0,250,601,9.0,5,1565.436,1,736148.682275,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,0,0.0,,,0,0
48,0,1603.431,0,7,-60,250,901,0.0,7,1604.273,1,736148.682725,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
49,0,1615.694,0,6,-30,250,951,4.5,7,1616.781,0,736148.682871,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-60,-0.5235987755982988,L,L,1,30
54,0,1666.258,0,3,60,250,851,4.5,4,1667.098,0,736148.683453,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,30,1.0471975511965976,R,R,1,30
57,0,1694.415,0,2,90,250,701,9.0,4,1695.062,0,736148.683778,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,30,1.5707963267948966,R,R,1,60
59,0,1712.298,0,5,0,250,551,9.0,8,1714.198,0,736148.683998,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-90,0.0,,L,0,90
61,0,1741.571,1,4,30,250,601,0.0,5,1742.639,0,736148.684327,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,0,0.5235987755982988,R,,0,30
62,0,1749.274,0,7,-60,250,651,4.5,7,1751.335,1,736148.684427,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
71,0,1854.338,0,3,60,250,501,9.0,4,1855.089,0,736148.685629,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,30,1.0471975511965976,R,R,1,30
73,0,1873.031,0,6,-30,250,551,9.0,7,1874.079,0,736148.685848,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,34.0,1311,-60,-0.5235987755982988,L,L,1,30
74,0,1885.01,0,2,90,250,951,4.5,8,1886.104,0,736148.685987,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,34.0,1311,-90,1.5707963267948966,R,L,0,180
77,0,1964.638,0,5,0,250,601,9.0,6,1966.141,0,736148.686913,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,34.0,1311,-30,0.0,,L,0,30
78,0,1972.707,0,6,-30,250,701,0.0,6,1973.829,1,736148.687002,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-30,-0.5235987755982988,L,L,1,0
79,0,1984.578,0,8,-90,250,1001,0.0,8,1985.465,1,736148.687137,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
83,0,2022.577,0,7,-60,250,1001,4.5,8,2023.482,0,736148.687577,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,35.0,1311,-90,-1.0471975511965976,L,L,1,30
91,0,2113.717,0,4,30,250,1001,4.5,3,2114.418,0,736148.688631,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,34.0,1311,60,0.5235987755982988,R,R,1,30
92,0,2127.717,0,4,30,250,951,0.0,4,2128.386,1,736148.688793,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,34.0,1311,30,0.5235987755982988,R,R,1,0
93,0,2136.611,0,8,-90,250,851,4.5,8,2138.075,1,736148.688903,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,34.0,1311,-90,-1.5707963267948966,L,L,1,0
94,0,2144.544,0,7,-60,250,751,0.0,7,2145.411,1,736148.688988,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,34.0,1311,-60,-1.0471975511965976,L,L,1,0
96,0,2172.512,0,8,-90,250,801,9.0,8,2173.349,1,736148.689312,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,11.0,34.0,1311,-90,-1.5707963267948966,L,L,1,0
97,0,2181.384,0,2,90,250,901,0.0,4,2182.249,0,736148.689415,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,30,1.5707963267948966,R,R,1,60
99,0,2198.632,0,7,-60,250,501,4.5,6,2199.739,0,736148.689617,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,-30,-1.0471975511965976,L,L,1,30
101,0,2215.323,0,5,0,250,951,4.5,5,2216.288,1,736148.689808,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,0,0.0,,,0,0
104,0,2245.767,0,2,90,250,851,4.5,2,2246.52,1,736148.690159,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,90,1.5707963267948966,R,R,1,0
105,0,2256.623,0,6,-30,250,901,9.0,3,2257.75,0,736148.690288,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,60,-0.5235987755982988,L,R,0,90
112,0,2331.49,0,3,60,250,901,4.5,4,2332.61,0,736148.691155,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,9.0,35.0,1311,30,1.0471975511965976,R,R,1,30
115,0,2357.436,0,5,0,250,651,9.0,6,2358.322,0,736148.691453,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,-30,0.0,,L,0,30
116,0,2369.727,0,4,30,250,751,0.0,3,2374.042,0,736148.691635,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,60,0.5235987755982988,R,R,1,30
117,0,2387.678,0,8,-90,250,601,9.0,8,2388.677,1,736148.691804,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
118,0,2396.211,0,2,90,250,951,4.5,8,2397.399,0,736148.691905,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,-90,1.5707963267948966,R,L,0,180
119,0,2412.425,0,6,-30,250,501,4.5,2,2419.961,0,736148.692165,Aud,Left,2015-07-03 15:56:00,3_7_2015 level5_250_cooling 15_56 log,10.0,35.0,1311,90,-0.5235987755982988,L,R,0,120
1,0,1589.059,0,4,30,100,951,4.5,4,1598.152,1,736183.587562,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,11.0,35.0,1311,30,0.5235987755982988,R,R,1,0
2,0,1606.821,0,2,90,100,551,0.0,2,1616.307,1,736183.587773,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,10.0,36.0,1311,90,1.5707963267948966,R,R,1,0
3,0,1620.593,0,5,0,100,501,4.5,8,1623.108,0,736183.587852,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,10.0,36.0,1311,-90,0.0,,L,0,90
4,0,1679.251,0,2,90,100,901,9.0,3,1680.521,0,736183.588516,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,35.0,1311,60,1.5707963267948966,R,R,1,30
5,0,1689.08,0,3,60,100,651,0.0,2,1690.034,0,736183.588626,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,35.0,1311,90,1.0471975511965976,R,R,1,30
6,0,1709.564,0,8,-90,100,701,9.0,8,1710.706,1,736183.588865,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
7,0,1717.231,0,7,-60,100,751,9.0,8,1717.915,0,736183.58895,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,35.0,1311,-90,-1.0471975511965976,L,L,1,30
8,0,1727.175,0,8,-90,100,801,0.0,8,1727.83,1,736183.589066,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
9,0,1735.017,0,6,-30,100,1001,9.0,7,1736.018,0,736183.589158,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,35.0,1311,-60,-0.5235987755982988,L,L,1,30
10,0,1744.837,0,3,60,100,601,0.0,2,1745.814,0,736183.589272,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,90,1.0471975511965976,R,R,1,30
11,0,1756.174,0,6,-30,100,801,4.5,7,1758.462,0,736183.589419,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-60,-0.5235987755982988,L,L,1,30
12,0,1768.863,0,4,30,100,951,9.0,8,1774.453,0,736183.589603,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,0.5235987755982988,R,L,0,120
13,0,1786.504,0,5,0,100,701,9.0,4,1787.86,0,736183.589759,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,30,0.0,,R,0,30
14,0,1799.929,0,7,-60,100,501,4.5,7,1801.323,1,736183.589914,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
15,0,1807.922,0,6,-30,100,751,4.5,8,1809.408,0,736183.590008,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,-0.5235987755982988,L,L,1,60
16,0,1817.079,0,3,60,100,651,0.0,3,1818.46,1,736183.590113,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,60,1.0471975511965976,R,R,1,0
17,0,1824.086,0,5,0,100,901,9.0,4,1824.957,0,736183.590187,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,30,0.0,,R,0,30
18,0,1837.727,0,5,0,100,1001,0.0,6,1838.608,0,736183.590346,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-30,0.0,,L,0,30
19,0,1864.68,0,8,-90,100,601,0.0,8,1865.454,1,736183.590657,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
20,0,1871.896,0,7,-60,100,551,9.0,8,1872.571,0,736183.590741,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,-1.0471975511965976,L,L,1,30
21,0,1881.645,0,6,-30,100,751,4.5,6,1882.518,1,736183.590854,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-30,-0.5235987755982988,L,L,1,0
22,0,1894.185,0,2,90,100,951,0.0,2,1894.902,1,736183.590999,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,90,1.5707963267948966,R,R,1,0
23,0,1907.754,0,7,-60,100,901,0.0,7,1908.572,1,736183.591156,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
24,0,1916.432,0,8,-90,100,801,4.5,8,1917.025,1,736183.591256,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
25,0,1924.974,0,4,30,100,651,9.0,6,1926.703,0,736183.591365,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-30,0.5235987755982988,R,L,0,60
26,0,1935.455,0,2,90,100,601,4.5,3,1936.571,0,736183.59148,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,60,1.5707963267948966,R,R,1,30
27,0,1956.228,0,4,30,100,701,0.0,2,1956.987,0,736183.591716,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,90,0.5235987755982988,R,R,1,60
28,0,1968.849,0,3,60,100,551,9.0,3,1970.576,1,736183.591873,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,60,1.0471975511965976,R,R,1,0
29,0,1978.279,0,4,30,100,501,4.5,4,1979.193,1,736183.591973,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,30,0.5235987755982988,R,R,1,0
30,0,1983.286,0,6,-30,100,1001,9.0,7,1984.207,0,736183.59203,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-60,-0.5235987755982988,L,L,1,30
31,0,1993.93,1,3,60,100,551,9.0,4,1995.02,0,736183.592156,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,30,1.0471975511965976,R,R,1,30
32,0,2002.638,0,5,0,100,651,0.0,6,2004.005,0,736183.59226,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-30,0.0,,L,0,30
33,0,2011.893,0,8,-90,100,851,4.5,8,2012.745,1,736183.592361,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
34,0,2021.78,0,4,30,100,801,9.0,5,2023.018,0,736183.59248,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,0,0.5235987755982988,R,,0,30
35,0,2034.418,0,7,-60,100,601,0.0,7,2035.2,1,736183.592623,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
36,0,2041.433,0,7,-60,100,701,9.0,7,2042.27,1,736183.592703,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
37,0,2049.699,0,6,-30,100,901,9.0,6,2050.359,1,736183.592799,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-30,-0.5235987755982988,L,L,1,0
38,0,2060.177,0,2,90,100,501,4.5,2,2061.254,1,736183.592923,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,90,1.5707963267948966,R,R,1,0
39,0,2069.405,0,8,-90,100,1001,4.5,8,2070.275,1,736183.593027,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,-90,-1.5707963267948966,L,L,1,0
40,0,2078.076,0,3,60,100,751,0.0,3,2078.889,1,736183.593127,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,60,1.0471975511965976,R,R,1,0
41,0,2085.582,1,2,90,100,651,0.0,3,2086.404,0,736183.593214,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,60,1.5707963267948966,R,R,1,30
42,0,2093.856,0,5,0,100,501,4.5,6,2094.998,0,736183.593313,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,-30,0.0,,L,0,30
43,0,2103.879,0,6,-30,100,601,9.0,7,2104.707,0,736183.593426,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,-60,-0.5235987755982988,L,L,1,30
44,0,2114.79,0,8,-90,100,751,0.0,8,2115.438,1,736183.593552,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,-90,-1.5707963267948966,L,L,1,0
45,0,2122.797,0,6,-30,100,851,9.0,8,2123.646,0,736183.593644,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,-90,-0.5235987755982988,L,L,1,60
46,0,2133.735,0,3,60,100,551,4.5,3,2134.902,1,736183.593775,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,60,1.0471975511965976,R,R,1,0
47,0,2142.353,0,8,-90,100,1001,4.5,8,2143.155,1,736183.593871,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,-90,-1.5707963267948966,L,L,1,0
48,0,2150.594,0,5,0,100,951,9.0,5,2151.69,1,736183.59397,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,0,0.0,,,0,0
49,0,2161.149,0,7,-60,100,901,9.0,6,2162.101,0,736183.59409,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,-30,-1.0471975511965976,L,L,1,30
50,0,2173.628,0,2,90,100,801,4.5,3,2174.68,0,736183.594235,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,60,1.5707963267948966,R,R,1,30
51,0,2181.964,0,4,30,100,751,4.5,3,2182.849,0,736183.59433,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,60,0.5235987755982988,R,R,1,30
52,0,2191.523,0,2,90,100,701,9.0,2,2192.434,1,736183.594441,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,90,1.5707963267948966,R,R,1,0
53,0,2201.128,0,3,60,100,951,9.0,3,2202.137,1,736183.594553,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,60,1.0471975511965976,R,R,1,0
54,0,2209.362,0,7,-60,100,601,4.5,6,2210.419,0,736183.594649,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-30,-1.0471975511965976,L,L,1,30
55,0,2220.952,0,5,0,100,551,4.5,4,2222.069,0,736183.594784,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,30,0.0,,R,0,30
56,0,2240.054,0,4,30,100,801,9.0,2,2240.901,0,736183.595002,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,90,0.5235987755982988,R,R,1,60
57,0,2256.921,0,2,90,100,501,4.5,4,2258.171,0,736183.595202,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,30,1.5707963267948966,R,R,1,60
58,0,2286.677,0,5,0,100,1001,9.0,5,2287.551,1,736183.595542,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,0,0.0,,,0,0
59,0,2295.208,0,7,-60,100,851,4.5,7,2296.106,1,736183.595641,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-60,-1.0471975511965976,L,L,1,0
60,0,2300.955,0,8,-90,100,651,0.0,8,2301.581,1,736183.595707,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
61,0,2307.779,0,7,-60,100,851,9.0,6,2308.678,0,736183.595786,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-30,-1.0471975511965976,L,L,1,30
62,0,2317.448,0,8,-90,100,601,4.5,8,2318.161,1,736183.595897,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,-1.5707963267948966,L,L,1,0
63,0,2325.568,0,6,-30,100,1001,0.0,8,2326.213,0,736183.595992,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,-90,-0.5235987755982988,L,L,1,60
64,0,2338.446,0,4,30,100,651,4.5,2,2339.367,0,736183.596141,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,90,0.5235987755982988,R,R,1,60
65,0,2348.759,0,3,60,100,751,4.5,3,2349.501,1,736183.59626,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,7.0,35.0,1311,60,1.0471975511965976,R,R,1,0
66,0,2358.057,1,3,60,100,501,9.0,4,2359.211,0,736183.596371,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,7.0,35.0,1311,30,1.0471975511965976,R,R,1,30
67,0,2367.875,0,6,-30,100,901,4.5,5,2369.183,0,736183.596487,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,7.0,35.0,1311,0,-0.5235987755982988,L,,0,30
68,0,2378.589,0,4,30,100,701,9.0,3,2380.131,0,736183.596613,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0,1311,60,0.5235987755982988,R,R,1,30
69,0,2392.047,0,2,90,100,801,0.0,2,2392.819,1,736183.596761,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,90,1.5707963267948966,R,R,1,0
70,0,2424.711,0,5,0,100,951,9.0,5,2425.537,1,736183.597139,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,0,0.0,,,0,0
71,0,2433.976,0,3,60,100,951,4.5,3,2434.901,1,736183.597247,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,60,1.0471975511965976,R,R,1,0
72,0,2443.318,0,3,60,100,851,0.0,4,2444.113,0,736183.597354,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,30,1.0471975511965976,R,R,1,30
73,0,2452.308,0,5,0,100,551,4.5,5,2453.078,1,736183.597458,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,0,0.0,,,0,0
74,0,2462.226,0,6,-30,100,651,9.0,5,2463.135,0,736183.597574,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,0,-0.5235987755982988,L,,0,30
75,0,2469.761,0,5,0,100,601,4.5,4,2470.674,0,736183.597662,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0,1311,30,0.0,,R,0,30
